name,mass,year,reclat,reclong
Rwampara,2026-06-26,228,1.4054216,30.3451432
Rwampara,2026-06-26,621,1.4054216,30.3451432
Rwampara,2026-06-26,2,1.4054216,30.3451432
Rwampara,2026-06-26,69,1.4054216,30.3451432
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,6,-1.0826459,29.2271987
Bambu,2026-06-26,183,-1.0826459,29.2271987
Bambu,2026-06-26,0,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bunia,2026-06-26,24,1.5620529,30.2478844
Bunia,2026-06-26,249,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,2,1.5620529,30.2478844
Bunia,2026-06-26,48,1.5620529,30.2478844
Butembo,2026-06-26,3,0.1249694,29.2919545
Butembo,2026-06-26,7,0.1249694,29.2919545
Butembo,2026-06-26,22,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,28,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Karisimbi,2026-06-26,249,-1.6383768,29.1829662
Katwa,2026-06-26,4,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Katwa,2026-06-26,99,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,1,1.9815278,30.8687778
Kilo,2026-06-26,8,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,2,1.9815278,30.8687778
Komanda,2026-06-26,1,1.3663891,29.9594441
Kyondo,2026-06-26,16,0.0067002,29.3972482
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Mongbalu,2026-06-26,19,2.0295097,21.1757928
Mongbalu,2026-06-26,339,2.0295097,21.1757928
Mongbalu,2026-06-26,222,2.0295097,21.1757928
Mongbalu,2026-06-26,0,2.0295097,21.1757928
Mongbalu,2026-06-26,88,2.0295097,21.1757928
Nizi,2026-06-26,2,1.8026352,30.3780153
Nizi,2026-06-26,6,1.8026352,30.3780153
Nizi,2026-06-26,22,1.8026352,30.3780153
Nizi,2026-06-26,0,1.8026352,30.3780153
Nizi,2026-06-26,2,1.8026352,30.3780153
Nyakunde,2026-06-26,9,1.534167,30.2478035
Nyakunde,2026-06-26,45,1.534167,30.2478035
Nyakunde,2026-06-26,365,1.534167,30.2478035
Nyakunde,2026-06-26,0,1.534167,30.2478035
Nyakunde,2026-06-26,11,1.534167,30.2478035
Oicha,2026-06-26,1,0.7633231,29.5842041
Rwampara,2026-06-26,32,1.4054216,30.3451432
Rwampara,2026-06-26,228,1.4054216,30.3451432
Rwampara,2026-06-26,621,1.4054216,30.3451432
Rwampara,2026-06-26,2,1.4054216,30.3451432
Rwampara,2026-06-26,69,1.4054216,30.3451432
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Bambu,2026-06-26,0,-1.0826459,29.2271987
Bambu,2026-06-26,6,-1.0826459,29.2271987
Bambu,2026-06-26,183,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bunia,2026-06-26,24,1.5620529,30.2478844
Bunia,2026-06-26,270,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,2,1.5620529,30.2478844
Bunia,2026-06-26,55,1.5620529,30.2478844
Butembo,2026-06-26,3,0.1249694,29.2919545
Butembo,2026-06-26,7,0.1249694,29.2919545
Butembo,2026-06-26,22,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,28,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,0,0.3230854,29.3546773
Karisimbi,2026-06-26,249,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Katwa,2026-06-26,4,0.0933492,29.3092446
Katwa,2026-06-26,13,0.0933492,29.3092446
Katwa,2026-06-26,99,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,1,1.9815278,30.8687778
Kilo,2026-06-26,18,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Komanda,2026-06-26,1,1.3663891,29.9594441
Kyondo,2026-06-26,1,0.0067002,29.3972482
Kyondo,2026-06-26,16,0.0067002,29.3972482
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Mongbalu,2026-06-26,19,2.0295097,21.1757928
Mongbalu,2026-06-26,364,2.0295097,21.1757928
Mongbalu,2026-06-26,222,2.0295097,21.1757928
Mongbalu,2026-06-26,0,2.0295097,21.1757928
Mongbalu,2026-06-26,88,2.0295097,21.1757928
Nizi,2026-06-26,2,1.8026352,30.3780153
Nizi,2026-06-26,9,1.8026352,30.3780153
Nizi,2026-06-26,22,1.8026352,30.3780153
Nizi,2026-06-26,2,1.8026352,30.3780153
Nyakunde,2026-06-26,9,1.534167,30.2478035
Nyakunde,2026-06-26,66,1.534167,30.2478035
Nyakunde,2026-06-26,365,1.534167,30.2478035
Nyakunde,2026-06-26,0,1.534167,30.2478035
Nyakunde,2026-06-26,15,1.534167,30.2478035
Oicha,2026-06-26,1,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Rwampara,2026-06-26,32,1.4054216,30.3451432
Rwampara,2026-06-26,240,1.4054216,30.3451432
Rwampara,2026-06-26,621,1.4054216,30.3451432
Rwampara,2026-06-26,2,1.4054216,30.3451432
Rwampara,2026-06-26,75,1.4054216,30.3451432
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Bambu,2026-06-26,0,-1.0826459,29.2271987
Bambu,2026-06-26,10,-1.0826459,29.2271987
Bambu,2026-06-26,183,-1.0826459,29.2271987
Bambu,2026-06-26,0,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bunia,2026-06-26,36,1.5620529,30.2478844
Bunia,2026-06-26,279,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,2,1.5620529,30.2478844
Bunia,2026-06-26,55,1.5620529,30.2478844
Butembo,2026-06-26,3,0.1249694,29.2919545
Butembo,2026-06-26,10,0.1249694,29.2919545
Butembo,2026-06-26,22,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Damas,2026-06-26,0,2.1109909,30.1069811
Damas,2026-06-26,4,2.1109909,30.1069811
Damas,2026-06-26,2,2.1109909,30.1069811
Fataki,2026-06-26,0,1.9880627,30.5828702
Fataki,2026-06-26,1,1.9880627,30.5828702
Fataki,2026-06-26,1,1.9880627,30.5828702
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,28,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,2,0.3230854,29.3546773
Kalunguta,2026-06-26,0,0.3230854,29.3546773
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,5,-1.6383768,29.1829662
Karisimbi,2026-06-26,249,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Katwa,2026-06-26,99,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,1,1.9815278,30.8687778
Kilo,2026-06-26,18,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Komanda,2026-06-26,1,1.3663891,29.9594441
Kyondo,2026-06-26,1,0.0067002,29.3972482
Kyondo,2026-06-26,3,0.0067002,29.3972482
Kyondo,2026-06-26,16,0.0067002,29.3972482
Kyondo,2026-06-26,0,0.0067002,29.3972482
Mambasa,2026-06-26,0,1.5353366,28.7584826
Mambasa,2026-06-26,5,1.5353366,28.7584826
Mambasa,2026-06-26,1,1.5353366,28.7584826
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Mongbalu,2026-06-26,20,2.0295097,21.1757928
Mongbalu,2026-06-26,375,2.0295097,21.1757928
Mongbalu,2026-06-26,222,2.0295097,21.1757928
Mongbalu,2026-06-26,0,2.0295097,21.1757928
Mongbalu,2026-06-26,88,2.0295097,21.1757928
Nizi,2026-06-26,2,1.8026352,30.3780153
Nizi,2026-06-26,15,1.8026352,30.3780153
Nizi,2026-06-26,22,1.8026352,30.3780153
Nizi,2026-06-26,0,1.8026352,30.3780153
Nizi,2026-06-26,2,1.8026352,30.3780153
Nyakunde,2026-06-26,10,1.534167,30.2478035
Nyakunde,2026-06-26,70,1.534167,30.2478035
Nyakunde,2026-06-26,365,1.534167,30.2478035
Nyakunde,2026-06-26,0,1.534167,30.2478035
Nyakunde,2026-06-26,15,1.534167,30.2478035
Oicha,2026-06-26,1,0.7633231,29.5842041
Oicha,2026-06-26,8,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Rimba,2026-06-26,0,2.2174444,30.6574722
Rimba,2026-06-26,14,2.2174444,30.6574722
Rimba,2026-06-26,4,2.2174444,30.6574722
Rwampara,2026-06-26,33,1.4054216,30.3451432
Rwampara,2026-06-26,240,1.4054216,30.3451432
Rwampara,2026-06-26,621,1.4054216,30.3451432
Rwampara,2026-06-26,2,1.4054216,30.3451432
Rwampara,2026-06-26,75,1.4054216,30.3451432
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Bambu,2026-06-26,0,-1.0826459,29.2271987
Bambu,2026-06-26,6,-1.0826459,29.2271987
Bambu,2026-06-26,244,-1.0826459,29.2271987
Bambu,2026-06-26,0,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bunia,2026-06-26,37,1.5620529,30.2478844
Bunia,2026-06-26,249,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,2,1.5620529,30.2478844
Bunia,2026-06-26,48,1.5620529,30.2478844
Butembo,2026-06-26,5,0.1249694,29.2919545
Butembo,2026-06-26,7,0.1249694,29.2919545
Butembo,2026-06-26,28,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Damas,2026-06-26,0,2.1109909,30.1069811
Fataki,2026-06-26,0,1.9880627,30.5828702
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,74,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Kalunguta,2026-06-26,2,0.3230854,29.3546773
Kalunguta,2026-06-26,13,0.3230854,29.3546773
Kalunguta,2026-06-26,0,0.3230854,29.3546773
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,181,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Katwa,2026-06-26,4,0.0933492,29.3092446
Katwa,2026-06-26,111,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,1,1.9815278,30.8687778
Kilo,2026-06-26,8,1.9815278,30.8687778
Kilo,2026-06-26,41,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,2,1.9815278,30.8687778
Komanda,2026-06-26,1,1.3663891,29.9594441
Kyondo,2026-06-26,16,0.0067002,29.3972482
Kyondo,2026-06-26,0,0.0067002,29.3972482
Mambasa,2026-06-26,0,1.5353366,28.7584826
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Mongbalu,2026-06-26,20,2.0295097,21.1757928
Mongbalu,2026-06-26,339,2.0295097,21.1757928
Mongbalu,2026-06-26,222,2.0295097,21.1757928
Mongbalu,2026-06-26,0,2.0295097,21.1757928
Mongbalu,2026-06-26,88,2.0295097,21.1757928
Nizi,2026-06-26,2,1.8026352,30.3780153
Nizi,2026-06-26,6,1.8026352,30.3780153
Nizi,2026-06-26,220,1.8026352,30.3780153
Nizi,2026-06-26,0,1.8026352,30.3780153
Nizi,2026-06-26,2,1.8026352,30.3780153
Nyakunde,2026-06-26,10,1.534167,30.2478035
Nyakunde,2026-06-26,45,1.534167,30.2478035
Nyakunde,2026-06-26,397,1.534167,30.2478035
Nyakunde,2026-06-26,0,1.534167,30.2478035
Nyakunde,2026-06-26,11,1.534167,30.2478035
Oicha,2026-06-26,2,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Rimba,2026-06-26,0,2.2174444,30.6574722
Rwampara,2026-06-26,33,1.4054216,30.3451432
Rwampara,2026-06-26,228,1.4054216,30.3451432
Rwampara,2026-06-26,697,1.4054216,30.3451432
Rwampara,2026-06-26,2,1.4054216,30.3451432
Rwampara,2026-06-26,69,1.4054216,30.3451432
Aru,2026-06-26,2,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Aungba,2026-06-26,1,2.5989637,30.6064157
Aungba,2026-06-26,0,2.5989637,30.6064157
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,14,-1.0826459,29.2271987
Bambu,2026-06-26,244,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,3,-1.0826459,29.2271987
Beni,2026-06-26,2,0.3974023,29.2117178
Beni,2026-06-26,0,0.3974023,29.2117178
Bunia,2026-06-26,80,1.5620529,30.2478844
Bunia,2026-06-26,268,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,8,1.5620529,30.2478844
Bunia,2026-06-26,57,1.5620529,30.2478844
Butembo,2026-06-26,5,0.1249694,29.2919545
Butembo,2026-06-26,7,0.1249694,29.2919545
Butembo,2026-06-26,28,0.1249694,29.2919545
Butembo,2026-06-26,2,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Damas,2026-06-26,1,2.1109909,30.1069811
Damas,2026-06-26,1,2.1109909,30.1069811
Damas,2026-06-26,0,2.1109909,30.1069811
Damas,2026-06-26,0,2.1109909,30.1069811
Gethy,2026-06-26,1,1.2221878,30.1667773
Gethy,2026-06-26,3,1.2221878,30.1667773
Gethy,2026-06-26,0,1.2221878,30.1667773
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,74,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Jiba,2026-06-26,2,1.8795047,30.698215
Jiba,2026-06-26,0,1.8795047,30.698215
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,13,0.3230854,29.3546773
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,0,0.3230854,29.3546773
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,181,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Katwa,2026-06-26,4,0.0933492,29.3092446
Katwa,2026-06-26,111,0.0933492,29.3092446
Katwa,2026-06-26,3,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,2,1.9815278,30.8687778
Kilo,2026-06-26,8,1.9815278,30.8687778
Kilo,2026-06-26,41,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,2,1.9815278,30.8687778
Komanda,2026-06-26,1,1.3663891,29.9594441
Komanda,2026-06-26,1,1.3663891,29.9594441
Kyondo,2026-06-26,1,0.0067002,29.3972482
Kyondo,2026-06-26,16,0.0067002,29.3972482
Kyondo,2026-06-26,0,0.0067002,29.3972482
Kyondo,2026-06-26,0,0.0067002,29.3972482
Lita,2026-06-26,1,1.6608956,30.3660477
Lita,2026-06-26,0,1.6608956,30.3660477
Mangala,2026-06-26,1,1.0315704,23.8605556
Mangala,2026-06-26,0,1.0315704,23.8605556
Miti-Murhesa,2026-06-26,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Mongbalu,2026-06-26,47,2.0295097,21.1757928
Mongbalu,2026-06-26,346,2.0295097,21.1757928
Mongbalu,2026-06-26,222,2.0295097,21.1757928
Mongbalu,2026-06-26,10,2.0295097,21.1757928
Mongbalu,2026-06-26,88,2.0295097,21.1757928
Nizi,2026-06-26,2,1.8026352,30.3780153
Nizi,2026-06-26,6,1.8026352,30.3780153
Nizi,2026-06-26,220,1.8026352,30.3780153
Nizi,2026-06-26,0,1.8026352,30.3780153
Nizi,2026-06-26,2,1.8026352,30.3780153
Nyakunde,2026-06-26,19,1.534167,30.2478035
Nyakunde,2026-06-26,52,1.534167,30.2478035
Nyakunde,2026-06-26,397,1.534167,30.2478035
Nyakunde,2026-06-26,1,1.534167,30.2478035
Nyakunde,2026-06-26,12,1.534167,30.2478035
Oicha,2026-06-26,1,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Rwampara,2026-06-26,65,1.4054216,30.3451432
Rwampara,2026-06-26,241,1.4054216,30.3451432
Rwampara,2026-06-26,697,1.4054216,30.3451432
Rwampara,2026-06-26,13,1.4054216,30.3451432
Rwampara,2026-06-26,71,1.4054216,30.3451432
Aru,2026-06-26,2,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Aungba,2026-06-26,1,2.5989637,30.6064157
Aungba,2026-06-26,0,2.5989637,30.6064157
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,14,-1.0826459,29.2271987
Bambu,2026-06-26,345,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,3,-1.0826459,29.2271987
Beni,2026-06-26,2,0.3974023,29.2117178
Beni,2026-06-26,0,0.3974023,29.2117178
Bunia,2026-06-26,80,1.5620529,30.2478844
Bunia,2026-06-26,268,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,8,1.5620529,30.2478844
Bunia,2026-06-26,57,1.5620529,30.2478844
Butembo,2026-06-26,5,0.1249694,29.2919545
Butembo,2026-06-26,7,0.1249694,29.2919545
Butembo,2026-06-26,48,0.1249694,29.2919545
Butembo,2026-06-26,2,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Damas,2026-06-26,1,2.1109909,30.1069811
Damas,2026-06-26,1,2.1109909,30.1069811
Damas,2026-06-26,0,2.1109909,30.1069811
Damas,2026-06-26,0,2.1109909,30.1069811
Gethy,2026-06-26,1,1.2221878,30.1667773
Gethy,2026-06-26,3,1.2221878,30.1667773
Gethy,2026-06-26,0,1.2221878,30.1667773
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,140,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Jiba,2026-06-26,2,1.8795047,30.698215
Jiba,2026-06-26,0,1.8795047,30.698215
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,13,0.3230854,29.3546773
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,0,0.3230854,29.3546773
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,413,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Katwa,2026-06-26,4,0.0933492,29.3092446
Katwa,2026-06-26,221,0.0933492,29.3092446
Katwa,2026-06-26,3,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,2,1.9815278,30.8687778
Kilo,2026-06-26,8,1.9815278,30.8687778
Kilo,2026-06-26,41,1.9815278,30.8687778
Kilo,2026-06-26,0,1.9815278,30.8687778
Kilo,2026-06-26,2,1.9815278,30.8687778
Komanda,2026-06-26,1,1.3663891,29.9594441
Komanda,2026-06-26,0,1.3663891,29.9594441
Kyondo,2026-06-26,1,0.0067002,29.3972482
Kyondo,2026-06-26,16,0.0067002,29.3972482
Kyondo,2026-06-26,0,0.0067002,29.3972482
Kyondo,2026-06-26,0,0.0067002,29.3972482
Lita,2026-06-26,1,1.6608956,30.3660477
Lita,2026-06-26,0,1.6608956,30.3660477
Mangala,2026-06-26,1,1.0315704,23.8605556
Mangala,2026-06-26,0,1.0315704,23.8605556
Manguredjipa,2026-06-26,0,0.353433,28.765479
Miti-Murhesa,2026-06-26,3,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,1,-2.3334398,28.8361439
Miti-Murhesa,2026-06-26,0,-2.3334398,28.8361439
Mongbalu,2026-06-26,47,2.0295097,21.1757928
Mongbalu,2026-06-26,346,2.0295097,21.1757928
Mongbalu,2026-06-26,222,2.0295097,21.1757928
Mongbalu,2026-06-26,10,2.0295097,21.1757928
Mongbalu,2026-06-26,88,2.0295097,21.1757928
Nizi,2026-06-26,2,1.8026352,30.3780153
Nizi,2026-06-26,6,1.8026352,30.3780153
Nizi,2026-06-26,260,1.8026352,30.3780153
Nizi,2026-06-26,0,1.8026352,30.3780153
Nizi,2026-06-26,2,1.8026352,30.3780153
Nyakunde,2026-06-26,19,1.534167,30.2478035
Nyakunde,2026-06-26,52,1.534167,30.2478035
Nyakunde,2026-06-26,743,1.534167,30.2478035
Nyakunde,2026-06-26,1,1.534167,30.2478035
Nyakunde,2026-06-26,12,1.534167,30.2478035
Oicha,2026-06-26,1,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Oicha,2026-06-26,0,0.7633231,29.5842041
Rwampara,2026-06-26,65,1.4054216,30.3451432
Rwampara,2026-06-26,241,1.4054216,30.3451432
Rwampara,2026-06-26,697,1.4054216,30.3451432
Rwampara,2026-06-26,13,1.4054216,30.3451432
Rwampara,2026-06-26,71,1.4054216,30.3451432
Aru,2026-06-26,2,3.0321244,30.4840084
Aru,2026-06-26,4,3.0321244,30.4840084
Aru,2026-06-26,0,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Aru,2026-06-26,1,3.0321244,30.4840084
Aungba,2026-06-26,1,2.5989637,30.6064157
Aungba,2026-06-26,0,2.5989637,30.6064157
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,14,-1.0826459,29.2271987
Bambu,2026-06-26,345,-1.0826459,29.2271987
Bambu,2026-06-26,2,-1.0826459,29.2271987
Bambu,2026-06-26,3,-1.0826459,29.2271987
Beni,2026-06-26,2,0.3974023,29.2117178
Beni,2026-06-26,0,0.3974023,29.2117178
Bunia,2026-06-26,80,1.5620529,30.2478844
Bunia,2026-06-26,268,1.5620529,30.2478844
Bunia,2026-06-26,404,1.5620529,30.2478844
Bunia,2026-06-26,8,1.5620529,30.2478844
Bunia,2026-06-26,57,1.5620529,30.2478844
Butembo,2026-06-26,5,0.1249694,29.2919545
Butembo,2026-06-26,7,0.1249694,29.2919545
Butembo,2026-06-26,48,0.1249694,29.2919545
Butembo,2026-06-26,2,0.1249694,29.2919545
Butembo,2026-06-26,0,0.1249694,29.2919545
Damas,2026-06-26,1,2.1109909,30.1069811
Damas,2026-06-26,1,2.1109909,30.1069811
Damas,2026-06-26,0,2.1109909,30.1069811
Damas,2026-06-26,0,2.1109909,30.1069811
Gethy,2026-06-26,1,1.2221878,30.1667773
Gethy,2026-06-26,3,1.2221878,30.1667773
Gethy,2026-06-26,0,1.2221878,30.1667773
Goma,2026-06-26,1,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,140,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Goma,2026-06-26,0,-1.6665685,29.225652
Jiba,2026-06-26,2,1.8795047,30.698215
Jiba,2026-06-26,0,1.8795047,30.698215
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,13,0.3230854,29.3546773
Kalunguta,2026-06-26,1,0.3230854,29.3546773
Kalunguta,2026-06-26,0,0.3230854,29.3546773
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,413,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Karisimbi,2026-06-26,0,-1.6383768,29.1829662
Katwa,2026-06-26,4,0.0933492,29.3092446
Katwa,2026-06-26,221,0.0933492,29.3092446
Katwa,2026-06-26,3,0.0933492,29.3092446
Katwa,2026-06-26,0,0.0933492,29.3092446
Kilo,2026-06-26,2,1.9815278,30.8687778
Kilo,2026-06-26,8,1.9815278,30.8687778
